id,visitors
air_e7fbee4e3cfe65c5_2017-05-18,18.3627
air_e7fbee4e3cfe65c5_2017-05-19,44.1067
air_e7fbee4e3cfe65c5_2017-05-20,65.2077
air_e7fbee4e3cfe65c5_2017-05-21,17.8135
air_e7fbee4e3cfe65c5_2017-05-22,9.7118
air_e7fbee4e3cfe65c5_2017-05-23,18.5382
air_e7fbee4e3cfe65c5_2017-05-24,22.0744
air_e7fbee4e3cfe65c5_2017-05-25,21.6682
air_e7fbee4e3cfe65c5_2017-05-26,45.9538
air_e7fbee4e3cfe65c5_2017-05-27,67.1052
air_e7fbee4e3cfe65c5_2017-05-28,19.6519
air_e7fbee4e3cfe65c5_2017-05-29,10.9056
air_e7fbee4e3cfe65c5_2017-05-30,17.9332
air_e7fbee4e3cfe65c5_2017-05-31,22.8070
air_e88bbe2ede3467aa_2017-04-23,17.9542
air_e88bbe2ede3467aa_2017-04-24,17.3534
air_e88bbe2ede3467aa_2017-04-25,19.9958
air_e88bbe2ede3467aa_2017-04-26,23.4189
air_e88bbe2ede3467aa_2017-04-27,19.6358
air_e88bbe2ede3467aa_2017-04-28,30.7919
air_e88bbe2ede3467aa_2017-04-29,33.4679
air_e88bbe2ede3467aa_2017-04-30,18.5025
air_e88bbe2ede3467aa_2017-05-01,17.5534
air_e88bbe2ede3467aa_2017-05-02,23.8950
air_e88bbe2ede3467aa_2017-05-03,30.2830
air_e88bbe2ede3467aa_2017-05-04,27.7738
air_e88bbe2ede3467aa_2017-05-05,33.8505
air_e88bbe2ede3467aa_2017-05-06,32.4828
air_e88bbe2ede3467aa_2017-05-07,17.8132
air_e88bbe2ede3467aa_2017-05-08,18.5469
air_e88bbe2ede3467aa_2017-05-09,20.3580
air_e88bbe2ede3467aa_2017-05-10,22.7492
air_e88bbe2ede3467aa_2017-05-11,18.8469
air_e88bbe2ede3467aa_2017-05-12,33.5962
air_e88bbe2ede3467aa_2017-05-13,34.0528
air_e88bbe2ede3467aa_2017-05-14,17.9509
air_e88bbe2ede3467aa_2017-05-15,19.0390
air_e88bbe2ede3467aa_2017-05-16,20.8784
air_e88bbe2ede3467aa_2017-05-17,24.1640
air_e88bbe2ede3467aa_2017-05-18,18.9585
air_e88bbe2ede3467aa_2017-05-19,33.3348
air_e88bbe2ede3467aa_2017-05-20,34.1554
air_e88bbe2ede3467aa_2017-05-21,18.5010
air_e88bbe2ede3467aa_2017-05-22,18.9078
air_e88bbe2ede3467aa_2017-05-23,20.5263
air_e88bbe2ede3467aa_2017-05-24,25.3408
air_e88bbe2ede3467aa_2017-05-25,21.9870
air_e88bbe2ede3467aa_2017-05-26,34.5639
air_e88bbe2ede3467aa_2017-05-27,34.5008
air_e88bbe2ede3467aa_2017-05-28,19.7837
air_e88bbe2ede3467aa_2017-05-29,20.2503
air_e88bbe2ede3467aa_2017-05-30,19.9336
air_e88bbe2ede3467aa_2017-05-31,25.0865
air_e89735e80d614a7e_2017-04-23,6.9847
air_e89735e80d614a7e_2017-04-24,22.0974
air_e89735e80d614a7e_2017-04-25,23.9864
air_e89735e80d614a7e_2017-04-26,35.4317
air_e89735e80d614a7e_2017-04-27,33.8169
air_e89735e80d614a7e_2017-04-28,48.7125
air_e89735e80d614a7e_2017-04-29,14.6356
air_e89735e80d614a7e_2017-04-30,6.3249
air_e89735e80d614a7e_2017-05-01,21.8148
air_e89735e80d614a7e_2017-05-02,29.0269
air_e89735e80d614a7e_2017-05-03,24.6782
air_e89735e80d614a7e_2017-05-04,18.9506
air_e89735e80d614a7e_2017-05-05,25.8306
air_e89735e80d614a7e_2017-05-06,15.0060
air_e89735e80d614a7e_2017-05-07,6.5805
air_e89735e80d614a7e_2017-05-08,23.7458
air_e89735e80d614a7e_2017-05-09,24.3598
air_e89735e80d614a7e_2017-05-10,33.1684
air_e89735e80d614a7e_2017-05-11,32.5945
air_e89735e80d614a7e_2017-05-12,49.3313
air_e89735e80d614a7e_2017-05-13,15.7447
air_e89735e80d614a7e_2017-05-14,6.3272
air_e89735e80d614a7e_2017-05-15,23.3020
air_e89735e80d614a7e_2017-05-16,25.3542
air_e89735e80d614a7e_2017-05-17,34.4992
air_e89735e80d614a7e_2017-05-18,32.9541
air_e89735e80d614a7e_2017-05-19,49.3788
air_e89735e80d614a7e_2017-05-20,15.9622
air_e89735e80d614a7e_2017-05-21,6.2122
air_e89735e80d614a7e_2017-05-22,23.0835
air_e89735e80d614a7e_2017-05-23,24.6267
air_e89735e80d614a7e_2017-05-24,35.5523
air_e89735e80d614a7e_2017-05-25,36.3631
air_e89735e80d614a7e_2017-05-26,51.6730
air_e89735e80d614a7e_2017-05-27,16.3086
air_e89735e80d614a7e_2017-05-28,6.7386
air_e89735e80d614a7e_2017-05-29,25.0774
air_e89735e80d614a7e_2017-05-30,22.7818
air_e89735e80d614a7e_2017-05-31,35.6096
air_e8ed9335d0c38333_2017-04-23,35.3420
air_e8ed9335d0c38333_2017-04-24,19.4337
air_e8ed9335d0c38333_2017-04-25,17.4238
air_e8ed9335d0c38333_2017-04-26,27.0817
air_e8ed9335d0c38333_2017-04-27,17.4917
air_e8ed9335d0c38333_2017-04-28,22.8727
air_e8ed9335d0c38333_2017-04-29,33.9098
air_e8ed9335d0c38333_2017-04-30,33.0426
air_e8ed9335d0c38333_2017-05-01,18.6152
air_e8ed9335d0c38333_2017-05-02,20.1783
air_e8ed9335d0c38333_2017-05-03,37.2247
air_e8ed9335d0c38333_2017-05-04,29.9869
air_e8ed9335d0c38333_2017-05-05,29.2184
air_e8ed9335d0c38333_2017-05-06,26.2375
air_e8ed9335d0c38333_2017-05-07,30.7189
air_e8ed9335d0c38333_2017-05-08,20.1556
air_e8ed9335d0c38333_2017-05-09,17.3620
air_e8ed9335d0c38333_2017-05-10,26.4672
air_e8ed9335d0c38333_2017-05-11,17.9445
air_e8ed9335d0c38333_2017-05-12,20.7759
air_e8ed9335d0c38333_2017-05-13,29.9104
air_e8ed9335d0c38333_2017-05-14,34.7006
air_e8ed9335d0c38333_2017-05-15,19.9603
air_e8ed9335d0c38333_2017-05-16,17.9391
air_e8ed9335d0c38333_2017-05-17,27.0802
air_e8ed9335d0c38333_2017-05-18,18.5458
air_e8ed9335d0c38333_2017-05-19,20.7293
air_e8ed9335d0c38333_2017-05-20,29.9904
air_e8ed9335d0c38333_2017-05-21,35.5808
air_e8ed9335d0c38333_2017-05-22,18.9830
air_e8ed9335d0c38333_2017-05-23,17.5075
air_e8ed9335d0c38333_2017-05-24,26.7026
air_e8ed9335d0c38333_2017-05-25,18.0257
air_e8ed9335d0c38333_2017-05-26,21.1295
air_e8ed9335d0c38333_2017-05-27,30.0641
air_e8ed9335d0c38333_2017-05-28,35.2525
air_e8ed9335d0c38333_2017-05-29,19.9930
air_e8ed9335d0c38333_2017-05-30,15.9364
air_e8ed9335d0c38333_2017-05-31,27.2598
air_e9ebf7fc520ac76a_2017-04-23,31.3638
air_e9ebf7fc520ac76a_2017-04-24,20.2489
air_e9ebf7fc520ac76a_2017-04-25,2.4878
air_e9ebf7fc520ac76a_2017-04-26,12.3382
air_e9ebf7fc520ac76a_2017-04-27,11.0023
air_e9ebf7fc520ac76a_2017-04-28,31.7352
air_e9ebf7fc520ac76a_2017-04-29,45.6485
air_e9ebf7fc520ac76a_2017-04-30,28.8336
air_e9ebf7fc520ac76a_2017-05-01,19.7056
air_e9ebf7fc520ac76a_2017-05-02,5.0667
air_e9ebf7fc520ac76a_2017-05-03,23.8344
air_e9ebf7fc520ac76a_2017-05-04,21.9250
air_e9ebf7fc520ac76a_2017-05-05,26.1884
air_e9ebf7fc520ac76a_2017-05-06,33.3086
air_e9ebf7fc520ac76a_2017-05-07,25.2955
air_e9ebf7fc520ac76a_2017-05-08,20.8797
air_e9ebf7fc520ac76a_2017-05-09,2.2648
air_e9ebf7fc520ac76a_2017-05-10,12.6952
air_e9ebf7fc520ac76a_2017-05-11,10.9834
air_e9ebf7fc520ac76a_2017-05-12,33.3882
air_e9ebf7fc520ac76a_2017-05-13,49.5624
air_e9ebf7fc520ac76a_2017-05-14,28.9014
air_e9ebf7fc520ac76a_2017-05-15,20.7893
air_e9ebf7fc520ac76a_2017-05-16,2.3050
air_e9ebf7fc520ac76a_2017-05-17,13.1244
air_e9ebf7fc520ac76a_2017-05-18,11.3835
air_e9ebf7fc520ac76a_2017-05-19,32.7720
air_e9ebf7fc520ac76a_2017-05-20,50.5835
air_e9ebf7fc520ac76a_2017-05-21,30.1158
air_e9ebf7fc520ac76a_2017-05-22,20.4844
air_e9ebf7fc520ac76a_2017-05-23,2.1998
air_e9ebf7fc520ac76a_2017-05-24,13.7881
air_e9ebf7fc520ac76a_2017-05-25,12.2149
air_e9ebf7fc520ac76a_2017-05-26,32.3731
air_e9ebf7fc520ac76a_2017-05-27,50.0652
air_e9ebf7fc520ac76a_2017-05-28,28.6942
air_e9ebf7fc520ac76a_2017-05-29,21.2722
air_e9ebf7fc520ac76a_2017-05-30,2.1586
air_e9ebf7fc520ac76a_2017-05-31,13.0950
air_ea6d0c3acf00b22a_2017-04-23,30.8050
air_ea6d0c3acf00b22a_2017-04-24,12.2755
air_ea6d0c3acf00b22a_2017-04-25,12.1781
air_ea6d0c3acf00b22a_2017-04-26,9.6108
air_ea6d0c3acf00b22a_2017-04-27,14.0658
air_ea6d0c3acf00b22a_2017-04-28,17.1252
air_ea6d0c3acf00b22a_2017-04-29,33.1145
air_ea6d0c3acf00b22a_2017-04-30,29.3521
air_ea6d0c3acf00b22a_2017-05-01,11.5683
air_ea6d0c3acf00b22a_2017-05-02,16.2882
air_ea6d0c3acf00b22a_2017-05-03,20.2992
air_ea6d0c3acf00b22a_2017-05-04,18.8928
air_ea6d0c3acf00b22a_2017-05-05,19.1158
air_ea6d0c3acf00b22a_2017-05-06,27.2124
air_ea6d0c3acf00b22a_2017-05-07,29.0334
air_ea6d0c3acf00b22a_2017-05-08,12.1877
air_ea6d0c3acf00b22a_2017-05-09,12.0169
air_ea6d0c3acf00b22a_2017-05-10,9.2644
air_ea6d0c3acf00b22a_2017-05-11,13.8268
air_ea6d0c3acf00b22a_2017-05-12,17.3548
air_ea6d0c3acf00b22a_2017-05-13,32.2726
air_ea6d0c3acf00b22a_2017-05-14,30.0628
air_ea6d0c3acf00b22a_2017-05-15,12.8700
air_ea6d0c3acf00b22a_2017-05-16,12.4647
air_ea6d0c3acf00b22a_2017-05-17,9.7053
air_ea6d0c3acf00b22a_2017-05-18,13.9721
air_ea6d0c3acf00b22a_2017-05-19,17.2535
air_ea6d0c3acf00b22a_2017-05-20,32.6689
air_ea6d0c3acf00b22a_2017-05-21,31.0475
air_ea6d0c3acf00b22a_2017-05-22,12.8383
air_ea6d0c3acf00b22a_2017-05-23,12.0369
air_ea6d0c3acf00b22a_2017-05-24,10.2358
air_ea6d0c3acf00b22a_2017-05-25,14.9627
air_ea6d0c3acf00b22a_2017-05-26,17.9535
air_ea6d0c3acf00b22a_2017-05-27,32.6060
air_ea6d0c3acf00b22a_2017-05-28,31.7884
air_ea6d0c3acf00b22a_2017-05-29,13.6833
air_ea6d0c3acf00b22a_2017-05-30,11.1373
air_ea6d0c3acf00b22a_2017-05-31,10.2032
air_ea7c16131980c837_2017-04-23,4.1075
air_ea7c16131980c837_2017-04-24,5.8523
air_ea7c16131980c837_2017-04-25,6.0109
air_ea7c16131980c837_2017-04-26,7.3320
air_ea7c16131980c837_2017-04-27,6.5480
air_ea7c16131980c837_2017-04-28,8.8283
air_ea7c16131980c837_2017-04-29,9.0535
air_ea7c16131980c837_2017-04-30,3.9541
air_ea7c16131980c837_2017-05-01,5.5187
air_ea7c16131980c837_2017-05-02,6.8854
air_ea7c16131980c837_2017-05-03,9.8240
air_ea7c16131980c837_2017-05-04,7.1079
air_ea7c16131980c837_2017-05-05,9.3580
air_ea7c16131980c837_2017-05-06,6.8022
air_ea7c16131980c837_2017-05-07,4.0852
air_ea7c16131980c837_2017-05-08,6.1098
air_ea7c16131980c837_2017-05-09,5.9468
air_ea7c16131980c837_2017-05-10,7.1008
air_ea7c16131980c837_2017-05-11,6.2932
air_ea7c16131980c837_2017-05-12,9.4526
air_ea7c16131980c837_2017-05-13,7.7628
air_ea7c16131980c837_2017-05-14,4.3193
air_ea7c16131980c837_2017-05-15,6.2843
air_ea7c16131980c837_2017-05-16,6.1848
air_ea7c16131980c837_2017-05-17,7.2427
air_ea7c16131980c837_2017-05-18,6.4763
air_ea7c16131980c837_2017-05-19,9.3736
air_ea7c16131980c837_2017-05-20,7.6511
air_ea7c16131980c837_2017-05-21,4.4122
air_ea7c16131980c837_2017-05-22,6.2267
air_ea7c16131980c837_2017-05-23,5.9508
air_ea7c16131980c837_2017-05-24,7.3838
air_ea7c16131980c837_2017-05-25,6.8535
air_ea7c16131980c837_2017-05-26,9.4075
air_ea7c16131980c837_2017-05-27,7.7517
air_ea7c16131980c837_2017-05-28,4.6157
air_ea7c16131980c837_2017-05-29,6.2888
air_ea7c16131980c837_2017-05-30,5.9804
air_ea7c16131980c837_2017-05-31,7.3129
air_eb120e6d384a17a8_2017-04-23,49.6468
air_eb120e6d384a17a8_2017-04-24,33.8867
air_eb120e6d384a17a8_2017-04-25,36.8066
air_eb120e6d384a17a8_2017-04-26,39.4105
air_eb120e6d384a17a8_2017-04-27,37.7637
air_eb120e6d384a17a8_2017-04-28,38.6273
air_eb120e6d384a17a8_2017-04-29,56.6893
air_eb120e6d384a17a8_2017-04-30,50.4943
air_eb120e6d384a17a8_2017-05-01,31.2579
air_eb120e6d384a17a8_2017-05-02,39.0254
air_eb120e6d384a17a8_2017-05-03,48.1514
air_eb120e6d384a17a8_2017-05-04,46.9409
air_eb120e6d384a17a8_2017-05-05,47.1456
air_eb120e6d384a17a8_2017-05-06,48.8125
air_eb120e6d384a17a8_2017-05-07,43.1174
air_eb120e6d384a17a8_2017-05-08,34.1079
air_eb120e6d384a17a8_2017-05-09,35.9395
air_eb120e6d384a17a8_2017-05-10,37.0032
air_eb120e6d384a17a8_2017-05-11,35.7831
air_eb120e6d384a17a8_2017-05-12,39.3039
air_eb120e6d384a17a8_2017-05-13,52.0046
air_eb120e6d384a17a8_2017-05-14,48.2059
air_eb120e6d384a17a8_2017-05-15,33.5209
air_eb120e6d384a17a8_2017-05-16,36.8173
air_eb120e6d384a17a8_2017-05-17,38.0187
air_eb120e6d384a17a8_2017-05-18,35.6361
air_eb120e6d384a17a8_2017-05-19,38.8681
air_eb120e6d384a17a8_2017-05-20,52.4749
air_eb120e6d384a17a8_2017-05-21,49.5624
air_eb120e6d384a17a8_2017-05-22,31.9393
air_eb120e6d384a17a8_2017-05-23,35.5010
air_eb120e6d384a17a8_2017-05-24,37.6661
air_eb120e6d384a17a8_2017-05-25,36.4114
air_eb120e6d384a17a8_2017-05-26,39.7231
air_eb120e6d384a17a8_2017-05-27,53.0693
air_eb120e6d384a17a8_2017-05-28,52.4764
air_eb120e6d384a17a8_2017-05-29,34.5711
air_eb120e6d384a17a8_2017-05-30,33.7422
air_eb120e6d384a17a8_2017-05-31,37.6471
air_eb20a89bba7dd3d0_2017-04-23,2.0185
air_eb20a89bba7dd3d0_2017-04-24,1.9000
air_eb20a89bba7dd3d0_2017-04-25,2.4099
air_eb20a89bba7dd3d0_2017-04-26,2.3979
air_eb20a89bba7dd3d0_2017-04-27,2.2826
air_eb20a89bba7dd3d0_2017-04-28,4.3429
air_eb20a89bba7dd3d0_2017-04-29,2.8965
air_eb20a89bba7dd3d0_2017-04-30,1.7391
air_eb20a89bba7dd3d0_2017-05-01,1.8049
air_eb20a89bba7dd3d0_2017-05-02,2.4914
air_eb20a89bba7dd3d0_2017-05-03,2.3932
air_eb20a89bba7dd3d0_2017-05-04,1.7313
air_eb20a89bba7dd3d0_2017-05-05,3.3811
air_eb20a89bba7dd3d0_2017-05-06,1.9367
air_eb20a89bba7dd3d0_2017-05-07,2.0591
air_eb20a89bba7dd3d0_2017-05-08,1.9956
air_eb20a89bba7dd3d0_2017-05-09,2.5056
air_eb20a89bba7dd3d0_2017-05-10,2.3433
air_eb20a89bba7dd3d0_2017-05-11,2.2236
air_eb20a89bba7dd3d0_2017-05-12,4.4974
air_eb20a89bba7dd3d0_2017-05-13,2.4036
air_eb20a89bba7dd3d0_2017-05-14,2.0645
air_eb20a89bba7dd3d0_2017-05-15,1.8777
air_eb20a89bba7dd3d0_2017-05-16,2.5576
air_eb20a89bba7dd3d0_2017-05-17,2.4375
air_eb20a89bba7dd3d0_2017-05-18,2.2662
air_eb20a89bba7dd3d0_2017-05-19,4.4297
air_eb20a89bba7dd3d0_2017-05-20,2.3445
air_eb20a89bba7dd3d0_2017-05-21,2.0942
air_eb20a89bba7dd3d0_2017-05-22,1.8197
air_eb20a89bba7dd3d0_2017-05-23,2.4666
air_eb20a89bba7dd3d0_2017-05-24,2.5091
air_eb20a89bba7dd3d0_2017-05-25,2.3311
air_eb20a89bba7dd3d0_2017-05-26,4.4139
air_eb20a89bba7dd3d0_2017-05-27,2.2747
air_eb20a89bba7dd3d0_2017-05-28,2.0929
air_eb20a89bba7dd3d0_2017-05-29,1.8977
air_eb20a89bba7dd3d0_2017-05-30,2.3994
air_eb20a89bba7dd3d0_2017-05-31,2.3497
air_eb2d2653586315dd_2017-04-23,35.8569
air_eb2d2653586315dd_2017-04-24,26.1974
air_eb2d2653586315dd_2017-04-25,25.4120
air_eb2d2653586315dd_2017-04-26,7.5985
air_eb2d2653586315dd_2017-04-27,28.7144
air_eb2d2653586315dd_2017-04-28,30.5354
air_eb2d2653586315dd_2017-04-29,35.4976
air_eb2d2653586315dd_2017-04-30,32.7215
air_eb2d2653586315dd_2017-05-01,25.1741
air_eb2d2653586315dd_2017-05-02,28.9133
air_eb2d2653586315dd_2017-05-03,24.0276
air_eb2d2653586315dd_2017-05-04,30.7069
air_eb2d2653586315dd_2017-05-05,30.8087
air_eb2d2653586315dd_2017-05-06,33.4737
air_eb2d2653586315dd_2017-05-07,30.7107
air_eb2d2653586315dd_2017-05-08,26.3846
air_eb2d2653586315dd_2017-05-09,25.2477
air_eb2d2653586315dd_2017-05-10,7.3201
air_eb2d2653586315dd_2017-05-11,27.3303
air_eb2d2653586315dd_2017-05-12,31.1837
air_eb2d2653586315dd_2017-05-13,36.2764
air_eb2d2653586315dd_2017-05-14,35.2805
air_eb2d2653586315dd_2017-05-15,26.5927
air_eb2d2653586315dd_2017-05-16,26.0030
air_eb2d2653586315dd_2017-05-17,7.3174
air_eb2d2653586315dd_2017-05-18,27.4447
air_eb2d2653586315dd_2017-05-19,31.0349
air_eb2d2653586315dd_2017-05-20,36.4436
air_eb2d2653586315dd_2017-05-21,36.2579
air_eb2d2653586315dd_2017-05-22,25.8741
air_eb2d2653586315dd_2017-05-23,24.8907
air_eb2d2653586315dd_2017-05-24,7.3454
air_eb2d2653586315dd_2017-05-25,28.3056
air_eb2d2653586315dd_2017-05-26,31.6800
air_eb2d2653586315dd_2017-05-27,37.0096
air_eb2d2653586315dd_2017-05-28,37.2522
air_eb2d2653586315dd_2017-05-29,26.8308
air_eb2d2653586315dd_2017-05-30,24.4126
air_eb2d2653586315dd_2017-05-31,7.2620
air_eb5788dba285e725_2017-04-23,21.2041
air_eb5788dba285e725_2017-04-24,22.4707
air_eb5788dba285e725_2017-04-25,3.5618
air_eb5788dba285e725_2017-04-26,20.6065
air_eb5788dba285e725_2017-04-27,20.4839
air_eb5788dba285e725_2017-04-28,20.1164
air_eb5788dba285e725_2017-04-29,28.7068
air_eb5788dba285e725_2017-04-30,21.4430
air_eb5788dba285e725_2017-05-01,22.3364
air_eb5788dba285e725_2017-05-02,4.5991
air_eb5788dba285e725_2017-05-03,27.6347
air_eb5788dba285e725_2017-05-04,25.4684
air_eb5788dba285e725_2017-05-05,22.0493
air_eb5788dba285e725_2017-05-06,27.0457
air_eb5788dba285e725_2017-05-07,19.7893
air_eb5788dba285e725_2017-05-08,22.5911
air_eb5788dba285e725_2017-05-09,3.5865
air_eb5788dba285e725_2017-05-10,20.7179
air_eb5788dba285e725_2017-05-11,19.4174
air_eb5788dba285e725_2017-05-12,20.8370
air_eb5788dba285e725_2017-05-13,28.9695
air_eb5788dba285e725_2017-05-14,21.6760
air_eb5788dba285e725_2017-05-15,23.5363
air_eb5788dba285e725_2017-05-16,3.6941
air_eb5788dba285e725_2017-05-17,21.1983
air_eb5788dba285e725_2017-05-18,19.7388
air_eb5788dba285e725_2017-05-19,20.3633
air_eb5788dba285e725_2017-05-20,29.3053
air_eb5788dba285e725_2017-05-21,22.3454
air_eb5788dba285e725_2017-05-22,22.9197
air_eb5788dba285e725_2017-05-23,3.7841
air_eb5788dba285e725_2017-05-24,21.4707
air_eb5788dba285e725_2017-05-25,20.3256
air_eb5788dba285e725_2017-05-26,21.2226
air_eb5788dba285e725_2017-05-27,29.9143
air_eb5788dba285e725_2017-05-28,22.5890
air_eb5788dba285e725_2017-05-29,24.2349
air_eb5788dba285e725_2017-05-30,3.3496
air_eb5788dba285e725_2017-05-31,21.1190
air_ebd31e812960f517_2017-04-23,33.2915
air_ebd31e812960f517_2017-04-24,20.2947
air_ebd31e812960f517_2017-04-25,19.2217
air_ebd31e812960f517_2017-04-26,11.3201
air_ebd31e812960f517_2017-04-27,21.3658
air_ebd31e812960f517_2017-04-28,21.5589
air_ebd31e812960f517_2017-04-29,36.7339
air_ebd31e812960f517_2017-04-30,32.8303
air_ebd31e812960f517_2017-05-01,19.1423
air_ebd31e812960f517_2017-05-02,20.8831
air_ebd31e812960f517_2017-05-03,18.7140
air_ebd31e812960f517_2017-05-04,29.4427
air_ebd31e812960f517_2017-05-05,27.0372
air_ebd31e812960f517_2017-05-06,29.7918
air_ebd31e812960f517_2017-05-07,31.9178
air_ebd31e812960f517_2017-05-08,20.6751
air_ebd31e812960f517_2017-05-09,18.3708
air_ebd31e812960f517_2017-05-10,11.5877
air_ebd31e812960f517_2017-05-11,20.1036
air_ebd31e812960f517_2017-05-12,22.0212
air_ebd31e812960f517_2017-05-13,36.5873
air_ebd31e812960f517_2017-05-14,33.9042
air_ebd31e812960f517_2017-05-15,20.4880
air_ebd31e812960f517_2017-05-16,18.8276
air_ebd31e812960f517_2017-05-17,12.2467
air_ebd31e812960f517_2017-05-18,20.2251
air_ebd31e812960f517_2017-05-19,21.5503
air_ebd31e812960f517_2017-05-20,36.6698
air_ebd31e812960f517_2017-05-21,34.5814
air_ebd31e812960f517_2017-05-22,20.0864
air_ebd31e812960f517_2017-05-23,18.3664
air_ebd31e812960f517_2017-05-24,13.3859
air_ebd31e812960f517_2017-05-25,20.9026
air_ebd31e812960f517_2017-05-26,22.2282
air_ebd31e812960f517_2017-05-27,37.1127
air_ebd31e812960f517_2017-05-28,35.7399
air_ebd31e812960f517_2017-05-29,20.6694
air_ebd31e812960f517_2017-05-30,18.2434
air_ebd31e812960f517_2017-05-31,13.2133
air_ebe02c3090271fa9_2017-04-23,15.7126
air_ebe02c3090271fa9_2017-04-24,7.5129
air_ebe02c3090271fa9_2017-04-25,8.1850
air_ebe02c3090271fa9_2017-04-26,4.8751
air_ebe02c3090271fa9_2017-04-27,8.1270
air_ebe02c3090271fa9_2017-04-28,8.2016
air_ebe02c3090271fa9_2017-04-29,17.6700
air_ebe02c3090271fa9_2017-04-30,14.9634
air_ebe02c3090271fa9_2017-05-01,7.0174
air_ebe02c3090271fa9_2017-05-02,8.8485
air_ebe02c3090271fa9_2017-05-03,10.0886
air_ebe02c3090271fa9_2017-05-04,10.4009
air_ebe02c3090271fa9_2017-05-05,8.5539
air_ebe02c3090271fa9_2017-05-06,14.3777
air_ebe02c3090271fa9_2017-05-07,15.5107
air_ebe02c3090271fa9_2017-05-08,7.7341
air_ebe02c3090271fa9_2017-05-09,7.8648
air_ebe02c3090271fa9_2017-05-10,4.9147
air_ebe02c3090271fa9_2017-05-11,7.9232
air_ebe02c3090271fa9_2017-05-12,8.3343
air_ebe02c3090271fa9_2017-05-13,15.7350
air_ebe02c3090271fa9_2017-05-14,15.8962
air_ebe02c3090271fa9_2017-05-15,7.5343
air_ebe02c3090271fa9_2017-05-16,8.0761
air_ebe02c3090271fa9_2017-05-17,5.0553
air_ebe02c3090271fa9_2017-05-18,7.8590
air_ebe02c3090271fa9_2017-05-19,8.4575
air_ebe02c3090271fa9_2017-05-20,15.9059
air_ebe02c3090271fa9_2017-05-21,16.1788
air_ebe02c3090271fa9_2017-05-22,7.4052
air_ebe02c3090271fa9_2017-05-23,7.9133
air_ebe02c3090271fa9_2017-05-24,5.2089
air_ebe02c3090271fa9_2017-05-25,8.0127
air_ebe02c3090271fa9_2017-05-26,8.4635
air_ebe02c3090271fa9_2017-05-27,16.0157
air_ebe02c3090271fa9_2017-05-28,16.2308
air_ebe02c3090271fa9_2017-05-29,7.4471
air_ebe02c3090271fa9_2017-05-30,8.0744
air_ebe02c3090271fa9_2017-05-31,5.1295
air_ec0fad2def4dcff0_2017-04-23,12.7466
air_ec0fad2def4dcff0_2017-04-24,13.3315
air_ec0fad2def4dcff0_2017-04-25,16.2668
air_ec0fad2def4dcff0_2017-04-26,13.4944
air_ec0fad2def4dcff0_2017-04-27,14.8803
air_ec0fad2def4dcff0_2017-04-28,15.3656
air_ec0fad2def4dcff0_2017-04-29,19.2730
air_ec0fad2def4dcff0_2017-04-30,12.8168
air_ec0fad2def4dcff0_2017-05-01,13.5197
air_ec0fad2def4dcff0_2017-05-02,17.4020
air_ec0fad2def4dcff0_2017-05-03,14.0245
air_ec0fad2def4dcff0_2017-05-04,13.2639
air_ec0fad2def4dcff0_2017-05-05,12.2530
air_ec0fad2def4dcff0_2017-05-06,17.8895
air_ec0fad2def4dcff0_2017-05-07,12.6102
air_ec0fad2def4dcff0_2017-05-08,13.7580
air_ec0fad2def4dcff0_2017-05-09,16.2167
air_ec0fad2def4dcff0_2017-05-10,13.1449
air_ec0fad2def4dcff0_2017-05-11,14.5347
air_ec0fad2def4dcff0_2017-05-12,14.6187
air_ec0fad2def4dcff0_2017-05-13,21.1785
air_ec0fad2def4dcff0_2017-05-14,12.8114
air_ec0fad2def4dcff0_2017-05-15,13.9008
air_ec0fad2def4dcff0_2017-05-16,16.4310
air_ec0fad2def4dcff0_2017-05-17,13.1503
air_ec0fad2def4dcff0_2017-05-18,14.4738
air_ec0fad2def4dcff0_2017-05-19,14.8080
air_ec0fad2def4dcff0_2017-05-20,21.1402
air_ec0fad2def4dcff0_2017-05-21,13.1193
air_ec0fad2def4dcff0_2017-05-22,13.7972
air_ec0fad2def4dcff0_2017-05-23,15.9774
air_ec0fad2def4dcff0_2017-05-24,13.5571
air_ec0fad2def4dcff0_2017-05-25,15.7100
air_ec0fad2def4dcff0_2017-05-26,14.9499
air_ec0fad2def4dcff0_2017-05-27,21.4044
air_ec0fad2def4dcff0_2017-05-28,13.0199
air_ec0fad2def4dcff0_2017-05-29,14.6557
air_ec0fad2def4dcff0_2017-05-30,15.5213
air_ec0fad2def4dcff0_2017-05-31,13.4989
air_eca4a5a191e8d993_2017-04-23,9.2608
air_eca4a5a191e8d993_2017-04-24,21.6500
air_eca4a5a191e8d993_2017-04-25,22.4236
air_eca4a5a191e8d993_2017-04-26,23.0825
air_eca4a5a191e8d993_2017-04-27,23.9232
air_eca4a5a191e8d993_2017-04-28,32.5768
air_eca4a5a191e8d993_2017-04-29,23.8354
air_eca4a5a191e8d993_2017-04-30,10.2092
air_eca4a5a191e8d993_2017-05-01,20.4258
air_eca4a5a191e8d993_2017-05-02,25.4479
air_eca4a5a191e8d993_2017-05-03,24.4942
air_eca4a5a191e8d993_2017-05-04,25.3879
air_eca4a5a191e8d993_2017-05-05,24.8799
air_eca4a5a191e8d993_2017-05-06,26.7300
air_eca4a5a191e8d993_2017-05-07,8.6527
